Time,Power,Operation,FR,CR,Rho,Insert_Rho
4736,2.44565E-08,2.79611E-08,4,22.61,13,1031.92
4737,2.44965E-08,2.50356E-08,4,22.61,13,1031.92
4738,2.45365E-08,2.62761E-08,4,22.61,13,1031.92
4739,2.45765E-08,2.52847E-08,4,22.61,13,1031.92
4740,2.46167E-08,2.55506E-08,4,22.61,13,1031.92
4741,2.46569E-08,2.49863E-08,4,22.61,13,1031.92
4742,2.46972E-08,2.56894E-08,4,22.61,13,1031.92
4743,2.47375E-08,2.52727E-08,4,22.61,13,1031.92
4744,2.47779E-08,2.62819E-08,4,22.61,13,1031.92
4745,2.48184E-08,2.52847E-08,4,22.61,13,1031.92
4746,2.4859E-08,2.56952E-08,4,22.61,13,1031.92
4747,2.48996E-08,2.51306E-08,4,22.61,13,1031.92
4748,2.49402E-08,2.64278E-08,4,22.61,13,1031.92
4749,2.4981E-08,2.52877E-08,4,22.61,13,1031.92
4750,2.50218E-08,2.65804E-08,4,22.61,13,1031.92
4751,2.50627E-08,2.54337E-08,4,22.61,13,1031.92
4752,2.51036E-08,2.70375E-08,4,22.61,13,1031.92
4753,2.51446E-08,2.55867E-08,4,22.61,13,1031.92
4754,2.51857E-08,2.68882E-08,4,22.61,13,1031.92
4755,2.52268E-08,2.54398E-08,4,22.61,13,1031.92
4756,2.5268E-08,2.54097E-08,4,22.61,13,1031.92
4757,2.53093E-08,2.56981E-08,4,22.61,13,1031.92
4758,2.53507E-08,2.55594E-08,4,22.61,13,1031.92
4759,2.53921E-08,2.55564E-08,4,22.61,13,1031.92
4760,2.54336E-08,2.55564E-08,4,22.61,13,1031.92
4761,2.54751E-08,2.65862E-08,4,22.61,13,1031.92
4762,2.55167E-08,2.5722E-08,4,22.61,13,1031.92
4763,2.55584E-08,2.64395E-08,4,22.61,13,1031.92
4764,2.56002E-08,2.48638E-08,4,22.61,13,1031.92
4765,2.5642E-08,2.62733E-08,4,22.61,13,1031.92
4766,2.56839E-08,2.60076E-08,4,22.61,13,1031.92
4767,2.57258E-08,2.61487E-08,4,22.61,13,1031.92
4768,2.57678E-08,2.61517E-08,4,22.61,13,1031.92
4769,2.58099E-08,2.57129E-08,4,22.61,13,1031.92
4770,2.58521E-08,2.59956E-08,4,22.61,13,1031.92
4771,2.58943E-08,2.62967E-08,4,22.61,13,1031.92
4772,2.59366E-08,2.55713E-08,4,22.61,13,1031.92
4773,2.5979E-08,2.59927E-08,4,22.61,13,1031.92
4774,2.60214E-08,2.64455E-08,4,22.61,13,1031.92
4775,2.60639E-08,2.61578E-08,4,22.61,13,1031.92
4776,2.61065E-08,3.02894E-08,4,22.61,13,1031.92
4777,2.61492E-08,2.59428E-08,4,22.61,13,1031.92
4778,2.61919E-08,2.58523E-08,4,22.61,13,1031.92
4779,2.62347E-08,2.64425E-08,4,22.61,13,1031.92
4780,2.62775E-08,2.72116E-08,4,22.61,13,1031.92
4781,2.63204E-08,2.63212E-08,4,22.61,13,1031.92
4782,2.63634E-08,2.96149E-08,4,22.61,13,1031.92
4783,2.64065E-08,2.65191E-08,4,22.61,13,1031.92
4784,2.64496E-08,2.89558E-08,4,22.61,13,1031.92
4785,2.64928E-08,2.66552E-08,4,22.61,13,1031.92
4786,2.65361E-08,2.69092E-08,4,22.61,13,1031.92
4787,2.65795E-08,2.64637E-08,4,22.61,13,1031.92
4788,2.66229E-08,2.97858E-08,4,22.61,13,1031.92
4789,2.66664E-08,2.66722E-08,4,22.61,13,1031.92
4790,2.67099E-08,2.66073E-08,4,22.61,13,1031.92
4791,2.67536E-08,2.58674E-08,4,22.61,13,1031.92
4792,2.67973E-08,2.68941E-08,4,22.61,13,1031.92
4793,2.6841E-08,2.66134E-08,4,22.61,13,1031.92
4794,2.68849E-08,2.69092E-08,4,22.61,13,1031.92
4795,2.69288E-08,2.72208E-08,4,22.61,13,1031.92
4796,2.69728E-08,2.67702E-08,4,22.61,13,1031.92
4797,2.70169E-08,2.66103E-08,4,22.61,13,1031.92
4798,2.7061E-08,2.72146E-08,4,22.61,13,1031.92
4799,2.71052E-08,2.93004E-08,4,22.61,13,1031.92
4800,2.71495E-08,2.71162E-08,4,22.61,13,1031.92
4801,2.71938E-08,2.8321E-08,4,22.61,13,1031.92
4802,2.72382E-08,2.6944E-08,4,22.61,13,1031.92
4803,2.72827E-08,2.73748E-08,4,22.61,13,1031.92
4804,2.73273E-08,2.72302E-08,4,22.61,13,1031.92
4805,2.73719E-08,2.7536E-08,4,22.61,13,1031.92
4806,2.74167E-08,2.76981E-08,4,22.61,13,1031.92
4807,2.74614E-08,2.77013E-08,4,22.61,13,1031.92
4808,2.75063E-08,3.13665E-08,4,22.61,13,1031.92
4809,2.75512E-08,2.73113E-08,4,22.61,13,1031.92
4810,2.75962E-08,3.11801E-08,4,22.61,13,1031.92
4811,2.76413E-08,2.71545E-08,4,22.61,13,1031.92
4812,2.76865E-08,2.78454E-08,4,22.61,13,1031.92
4813,2.77317E-08,2.80188E-08,4,22.61,13,1031.92
4814,2.7777E-08,2.78644E-08,4,22.61,13,1031.92
4815,2.78224E-08,2.70865E-08,4,22.61,13,1031.92
4816,2.78678E-08,2.73779E-08,4,22.61,13,1031.92
4817,2.79133E-08,3.1538E-08,4,22.61,13,1031.92
4818,2.79589E-08,2.77797E-08,4,22.61,13,1031.92
4819,2.80046E-08,2.73905E-08,4,22.61,13,1031.92
4820,2.80504E-08,2.73842E-08,4,22.61,13,1031.92
4821,2.80962E-08,2.80093E-08,4,22.61,13,1031.92
4822,2.81421E-08,2.78644E-08,4,22.61,13,1031.92
4823,2.8188E-08,2.78612E-08,4,22.61,13,1031.92
4824,2.82341E-08,3.19064E-08,4,22.61,13,1031.92
4825,2.82802E-08,2.7787E-08,4,22.61,13,1031.92
4826,2.83264E-08,2.77013E-08,4,22.61,13,1031.92
4827,2.83727E-08,2.73905E-08,4,22.61,13,1031.92
4828,2.8419E-08,2.73842E-08,4,22.61,13,1031.92
4829,2.84654E-08,2.73842E-08,4,22.61,13,1031.92
4830,2.85119E-08,2.78517E-08,4,22.61,13,1031.92
4831,2.85585E-08,2.77045E-08,4,22.61,13,1031.92
4832,2.86052E-08,2.80156E-08,4,22.61,13,1031.92
4833,2.86519E-08,3.0156E-08,4,22.61,13,1031.92
4834,2.86987E-08,2.7908E-08,4,22.61,13,1031.92
4835,2.87456E-08,2.83368E-08,4,22.61,13,1031.92
4836,2.87925E-08,2.83465E-08,4,22.61,13,1031.92
4837,2.88396E-08,3.22791E-08,4,22.61,13,1031.92
4838,2.88867E-08,2.79512E-08,4,22.61,13,1031.92
4839,2.89339E-08,2.9148E-08,4,22.61,13,1031.92
4840,2.89811E-08,2.77307E-08,4,22.61,13,1031.92
4841,2.90285E-08,2.81742E-08,4,22.61,13,1031.92
4842,2.90759E-08,2.83433E-08,4,22.61,13,1031.92
4843,2.91234E-08,2.81871E-08,4,22.61,13,1031.92
4844,2.9171E-08,2.80253E-08,4,22.61,13,1031.92
4845,2.92186E-08,2.86617E-08,4,22.61,13,1031.92
4846,2.92663E-08,2.85135E-08,4,22.61,13,1031.92
4847,2.93141E-08,2.86715E-08,4,22.61,13,1031.92
4848,2.9362E-08,2.94953E-08,4,22.61,13,1031.92
4849,2.941E-08,2.82104E-08,4,22.61,13,1031.92
4850,2.9458E-08,3.01592E-08,4,22.61,13,1031.92
4851,2.95061E-08,2.87053E-08,4,22.61,13,1031.92
4852,2.95543E-08,2.83531E-08,4,22.61,13,1031.92
4853,2.96026E-08,2.91577E-08,4,22.61,13,1031.92
4854,2.9651E-08,2.8847E-08,4,22.61,13,1031.92
4855,2.96994E-08,2.86781E-08,4,22.61,13,1031.92
4856,2.97479E-08,2.8837E-08,4,22.61,13,1031.92
4857,2.97965E-08,2.85168E-08,4,22.61,13,1031.92
4858,2.98452E-08,2.9827E-08,4,22.61,13,1031.92
4859,2.98939E-08,2.88606E-08,4,22.61,13,1031.92
4860,2.99428E-08,3.24721E-08,4,22.61,13,1031.92
4861,2.99917E-08,2.95728E-08,4,22.61,13,1031.92
4862,3.00407E-08,3.36064E-08,4,22.61,13,1031.92
4863,3.00897E-08,2.87751E-08,4,22.61,13,1031.92
4864,3.01389E-08,2.98302E-08,4,22.61,13,1031.92
4865,3.01881E-08,2.91879E-08,4,22.61,13,1031.92
4866,3.02374E-08,3.0179E-08,4,22.61,13,1031.92
4867,3.02868E-08,2.93598E-08,4,22.61,13,1031.92
4868,3.03363E-08,3.10466E-08,4,22.61,13,1031.92
4869,3.03859E-08,2.92124E-08,4,22.61,13,1031.92
4870,3.04355E-08,3.26629E-08,4,22.61,13,1031.92
4871,3.04852E-08,2.94105E-08,4,22.61,13,1031.92
4872,3.0535E-08,3.30377E-08,4,22.61,13,1031.92
4873,3.05849E-08,2.9253E-08,4,22.61,13,1031.92
4874,3.06349E-08,3.03499E-08,4,22.61,13,1031.92
4875,3.06849E-08,2.93633E-08,4,22.61,13,1031.92
4876,3.0735E-08,3.26662E-08,4,22.61,13,1031.92
4877,3.07852E-08,2.94105E-08,4,22.61,13,1031.92
4878,3.08355E-08,3.06979E-08,4,22.61,13,1031.92
4879,3.08859E-08,2.93704E-08,4,22.61,13,1031.92
4880,3.09363E-08,3.03532E-08,4,22.61,13,1031.92
4881,3.09869E-08,2.93633E-08,4,22.61,13,1031.92
4882,3.10375E-08,2.93427E-08,4,22.61,13,1031.92
4883,3.10882E-08,3.00125E-08,4,22.61,13,1031.92
4884,3.1139E-08,2.98573E-08,4,22.61,13,1031.92
4885,3.11898E-08,2.95189E-08,4,22.61,13,1031.92
4886,3.12408E-08,2.9847E-08,4,22.61,13,1031.92
4887,3.12918E-08,3.00227E-08,4,22.61,13,1031.92
4888,3.13429E-08,3.01961E-08,4,22.61,13,1031.92
4889,3.13941E-08,3.23162E-08,4,22.61,13,1031.92
4890,3.14454E-08,3.05854E-08,4,22.61,13,1031.92
4891,3.14968E-08,3.00366E-08,4,22.61,13,1031.92
4892,3.15482E-08,3.03669E-08,4,22.61,13,1031.92
4893,3.15998E-08,3.21376E-08,4,22.61,13,1031.92
4894,3.16514E-08,3.00691E-08,4,22.61,13,1031.92
4895,3.17031E-08,3.15908E-08,4,22.61,13,1031.92
4896,3.17549E-08,2.97213E-08,4,22.61,13,1031.92
4897,3.18067E-08,3.036E-08,4,22.61,13,1031.92
4898,3.18587E-08,3.03739E-08,4,22.61,13,1031.92
4899,3.19107E-08,3.0203E-08,4,22.61,13,1031.92
4900,3.19629E-08,3.14164E-08,4,22.61,13,1031.92
4901,3.20151E-08,3.02244E-08,4,22.61,13,1031.92
4902,3.20674E-08,3.26834E-08,4,22.61,13,1031.92
4903,3.21197E-08,3.04211E-08,4,22.61,13,1031.92
4904,3.21722E-08,3.07185E-08,4,22.61,13,1031.92
4905,3.22248E-08,3.021E-08,4,22.61,13,1031.92
4906,3.22774E-08,3.07151E-08,4,22.61,13,1031.92
4907,3.23301E-08,3.47909E-08,4,22.61,13,1031.92
4908,3.23829E-08,3.08085E-08,4,22.61,13,1031.92
4909,3.24358E-08,3.08994E-08,4,22.61,13,1031.92
4910,3.24888E-08,3.07291E-08,4,22.61,13,1031.92
4911,3.25419E-08,3.08994E-08,4,22.61,13,1031.92
4912,3.25951E-08,3.55905E-08,4,22.61,13,1031.92
4913,3.26483E-08,3.01394E-08,4,22.61,13,1031.92
4914,3.27016E-08,3.08854E-08,4,22.61,13,1031.92
4915,3.2755E-08,3.02136E-08,4,22.61,13,1031.92
4916,3.28085E-08,3.08889E-08,4,22.61,13,1031.92
4917,3.28621E-08,3.28826E-08,4,22.61,13,1031.92
4918,3.29158E-08,3.09434E-08,4,22.61,13,1031.92
4919,3.29696E-08,3.0903E-08,4,22.61,13,1031.92
4920,3.30234E-08,3.0903E-08,4,22.61,13,1031.92
4921,3.30774E-08,3.12536E-08,4,22.61,13,1031.92
4922,3.31314E-08,3.60026E-08,4,22.61,13,1031.92
4923,3.31855E-08,3.22521E-08,4,22.61,13,1031.92
4924,3.32397E-08,3.16338E-08,4,22.61,13,1031.92
4925,3.3294E-08,3.10922E-08,4,22.61,13,1031.92
4926,3.33484E-08,3.10814E-08,4,22.61,13,1031.92
4927,3.34029E-08,3.34482E-08,4,22.61,13,1031.92
4928,3.34575E-08,3.16603E-08,4,22.61,13,1031.92
4929,3.35121E-08,3.16228E-08,4,22.61,13,1031.92
4930,3.35669E-08,3.14449E-08,4,22.61,13,1031.92
4931,3.36217E-08,3.14413E-08,4,22.61,13,1031.92
4932,3.36766E-08,3.2341E-08,4,22.61,13,1031.92
4933,3.37316E-08,3.18164E-08,4,22.61,13,1031.92
4934,3.37867E-08,3.25314E-08,4,22.61,13,1031.92
4935,3.38419E-08,3.18202E-08,4,22.61,13,1031.92
4936,3.38972E-08,3.18053E-08,4,22.61,13,1031.92
4937,3.39526E-08,3.27155E-08,4,22.61,13,1031.92
4938,3.4008E-08,3.20039E-08,4,22.61,13,1031.92
4939,3.40636E-08,3.2352E-08,4,22.61,13,1031.92
4940,3.41192E-08,3.16375E-08,4,22.61,13,1031.92
4941,3.4175E-08,3.19816E-08,4,22.61,13,1031.92
4942,3.42308E-08,3.29044E-08,4,22.61,13,1031.92
4943,3.42867E-08,3.18277E-08,4,22.61,13,1031.92
4944,3.43427E-08,3.23483E-08,4,22.61,13,1031.92
4945,3.43988E-08,3.21773E-08,4,22.61,13,1031.92
4946,3.4455E-08,3.21736E-08,4,22.61,13,1031.92
4947,3.45113E-08,3.18127E-08,4,22.61,13,1031.92
4948,3.45676E-08,3.23483E-08,4,22.61,13,1031.92
4949,3.46241E-08,3.42384E-08,4,22.61,13,1031.92
4950,3.46807E-08,3.20347E-08,4,22.61,13,1031.92
4951,3.47373E-08,3.3278E-08,4,22.61,13,1031.92
4952,3.47941E-08,3.25613E-08,4,22.61,13,1031.92
4953,3.48509E-08,3.23631E-08,4,22.61,13,1031.92
4954,3.49078E-08,3.18164E-08,4,22.61,13,1031.92
4955,3.49648E-08,3.27155E-08,4,22.61,13,1031.92
4956,3.5022E-08,3.31055E-08,4,22.61,13,1031.92
4957,3.50792E-08,3.27416E-08,4,22.61,13,1031.92
4958,3.51365E-08,3.79132E-08,4,22.61,13,1031.92
4959,3.51939E-08,3.21096E-08,4,22.61,13,1031.92
4960,3.52514E-08,3.38465E-08,4,22.61,13,1031.92
4961,3.53089E-08,3.27571E-08,4,22.61,13,1031.92
4962,3.53666E-08,3.44398E-08,4,22.61,13,1031.92
4963,3.54244E-08,3.22196E-08,4,22.61,13,1031.92
4964,3.54823E-08,3.66371E-08,4,22.61,13,1031.92
4965,3.55402E-08,3.24467E-08,4,22.61,13,1031.92
4966,3.55983E-08,3.58215E-08,4,22.61,13,1031.92
4967,3.56564E-08,3.3356E-08,4,22.61,13,1031.92
4968,3.57147E-08,3.62477E-08,4,22.61,13,1031.92
4969,3.5773E-08,3.29907E-08,4,22.61,13,1031.92
4970,3.58314E-08,3.60359E-08,4,22.61,13,1031.92
4971,3.589E-08,3.31728E-08,4,22.61,13,1031.92
4972,3.59486E-08,3.31131E-08,4,22.61,13,1031.92
4973,3.60073E-08,3.27416E-08,4,22.61,13,1031.92
4974,3.60661E-08,3.32929E-08,4,22.61,13,1031.92
4975,3.6125E-08,3.27455E-08,4,22.61,13,1031.92
4976,3.61841E-08,3.48311E-08,4,22.61,13,1031.92
4977,3.62432E-08,3.35241E-08,4,22.61,13,1031.92
4978,3.63024E-08,3.87964E-08,4,22.61,13,1031.92
4979,3.63617E-08,3.37942E-08,4,22.61,13,1031.92
4980,3.64211E-08,3.50475E-08,4,22.61,13,1031.92
4981,3.64806E-08,3.35281E-08,4,22.61,13,1031.92
4982,3.65401E-08,3.83599E-08,4,22.61,13,1031.92
4983,3.65998E-08,3.35958E-08,4,22.61,13,1031.92
4984,3.66596E-08,3.42612E-08,4,22.61,13,1031.92
4985,3.67195E-08,3.35121E-08,4,22.61,13,1031.92
4986,3.67795E-08,3.38767E-08,4,22.61,13,1031.92
4987,3.68396E-08,3.35043E-08,4,22.61,13,1031.92
4988,3.68997E-08,3.42612E-08,4,22.61,13,1031.92
4989,3.696E-08,3.42768E-08,4,22.61,13,1031.92
4990,3.70204E-08,3.35121E-08,4,22.61,13,1031.92
4991,3.70809E-08,3.60473E-08,4,22.61,13,1031.92
4992,3.71414E-08,3.43132E-08,4,22.61,13,1031.92
4993,3.72021E-08,3.66792E-08,4,22.61,13,1031.92
4994,3.72629E-08,3.45197E-08,4,22.61,13,1031.92
4995,3.73237E-08,3.44747E-08,4,22.61,13,1031.92
4996,3.73847E-08,3.42807E-08,4,22.61,13,1031.92
4997,3.74458E-08,3.44707E-08,4,22.61,13,1031.92
4998,3.75069E-08,3.48659E-08,4,22.61,13,1031.92
4999,3.75682E-08,3.42887E-08,4,22.61,13,1031.92
5000,3.76296E-08,3.58599E-08,4,22.61,13,1031.92
5001,3.7691E-08,3.43091E-08,4,22.61,13,1031.92
5002,3.77526E-08,3.46657E-08,4,22.61,13,1031.92
5003,3.78143E-08,3.39002E-08,4,22.61,13,1031.92
5004,3.7876E-08,3.44629E-08,4,22.61,13,1031.92
5005,3.79379E-08,3.81631E-08,4,22.61,13,1031.92
5006,3.79999E-08,3.4356E-08,4,22.61,13,1031.92
5007,3.8062E-08,3.4084E-08,4,22.61,13,1031.92
5008,3.81241E-08,3.44668E-08,4,22.61,13,1031.92
5009,3.81864E-08,3.44747E-08,4,22.61,13,1031.92
5010,3.82488E-08,3.64766E-08,4,22.61,13,1031.92
5011,3.83113E-08,3.5104E-08,4,22.61,13,1031.92
5012,3.83738E-08,3.54732E-08,4,22.61,13,1031.92
5013,3.84365E-08,3.50833E-08,4,22.61,13,1031.92
5014,3.84993E-08,3.60789E-08,4,22.61,13,1031.92
5015,3.85622E-08,3.52941E-08,4,22.61,13,1031.92
5016,3.86252E-08,3.48819E-08,4,22.61,13,1031.92
5017,3.86883E-08,3.73181E-08,4,22.61,13,1031.92
5018,3.87515E-08,3.5121E-08,4,22.61,13,1031.92
5019,3.88148E-08,3.52736E-08,4,22.61,13,1031.92
5020,3.88782E-08,3.48819E-08,4,22.61,13,1031.92
5021,3.89417E-08,3.52696E-08,4,22.61,13,1031.92
5022,3.90053E-08,3.90521E-08,4,22.61,13,1031.92
5023,3.90258E-08,3.51563E-08,4,22.6002,12.28,1031.2
5024,3.72825E-08,3.33397E-08,4,22.1688,-18.75,1000.17
5025,3.5592E-08,3.23783E-08,4,21.8268,-43.38,975.54
5026,3.44607E-08,3.16375E-08,4,21.673,-54.46,964.46
5027,3.38591E-08,3.1268E-08,4,21.67,-54.68,964.24
5028,3.33516E-08,3.10849E-08,4,21.67,-54.68,964.24
5029,3.23805E-08,3.23338E-08,4,21.5132,-65.98,952.94
5030,3.08159E-08,2.84268E-08,4,21.1768,-90.18,928.74
5031,2.8672E-08,3.05052E-08,4,20.6408,-128.05,890.87
5032,2.69549E-08,2.42553E-08,4,20.287,-152.83,866.09
5033,2.57334E-08,2.44006E-08,4,20.133,-163.61,855.31
5034,2.49126E-08,2.67138E-08,4,20.13,-163.82,855.1
5035,2.4192E-08,2.28569E-08,4,20.13,-163.82,855.1
5036,2.35378E-08,2.49307E-08,4,20.13,-163.82,855.1
5037,2.29366E-08,2.14515E-08,4,20.13,-163.82,855.1
5038,2.23795E-08,2.12594E-08,4,20.13,-163.82,855.1
5039,2.18599E-08,2.14981E-08,4,20.13,-163.82,855.1
5040,2.13729E-08,2.02101E-08,4,20.13,-163.82,855.1
5041,2.09143E-08,2.01837E-08,4,20.13,-163.82,855.1
5042,2.0481E-08,1.97334E-08,4,20.13,-163.82,855.1
5043,2.00701E-08,2.2208E-08,4,20.13,-163.82,855.1
5044,1.96793E-08,1.83812E-08,4,20.13,-163.82,855.1
5045,1.93065E-08,1.89324E-08,4,20.13,-163.82,855.1
5046,1.89501E-08,2.02731E-08,4,20.13,-163.82,855.1
5047,1.86086E-08,1.82391E-08,4,20.13,-163.82,855.1
5048,1.82805E-08,1.86124E-08,4,20.13,-163.82,855.1
5049,1.79649E-08,1.74029E-08,4,20.13,-163.82,855.1
5050,1.76607E-08,1.78753E-08,4,20.13,-163.82,855.1
5051,1.73669E-08,1.67156E-08,4,20.13,-163.82,855.1
5052,1.7083E-08,1.65978E-08,4,20.13,-163.82,855.1
5053,1.6808E-08,1.60437E-08,4,20.13,-163.82,855.1
5054,1.65415E-08,1.62144E-08,4,20.13,-163.82,855.1
5055,1.62829E-08,1.55904E-08,4,20.13,-163.82,855.1
5056,1.60316E-08,1.58435E-08,4,20.13,-163.82,855.1
5057,1.57873E-08,1.74457E-08,4,20.13,-163.82,855.1
5058,1.55494E-08,1.53542E-08,4,20.13,-163.82,855.1
5059,1.53177E-08,1.53109E-08,4,20.13,-163.82,855.1
5060,1.50919E-08,1.52247E-08,4,20.13,-163.82,855.1
5061,1.48966E-08,1.48834E-08,4,20.1496,-162.42,856.5
5062,1.49364E-08,1.44628E-08,4,20.346,-148.7,870.22
5063,1.50124E-08,1.49522E-08,4,20.5264,-136.1,882.82
5064,1.49205E-08,1.5047E-08,4,20.5496,-134.42,884.5
5065,1.50098E-08,1.4713E-08,4,20.7166,-122.73,896.19
5066,1.49328E-08,1.80248E-08,4,20.7298,-121.82,897.1
5067,1.50099E-08,1.5025E-08,4,20.8672,-112.23,906.69
5068,1.49499E-08,1.46286E-08,4,20.8798,-111.32,907.6
5069,1.486E-08,1.47877E-08,4,20.88,-111.32,907.6
5070,1.49905E-08,1.59174E-08,4,21.0466,-99.54,919.38
5071,1.50237E-08,1.50666E-08,4,21.1088,-95.07,923.85
5072,1.4971E-08,1.72337E-08,4,21.11,-95,923.92
5073,1.49033E-08,1.50933E-08,4,21.11,-95,923.92
5074,1.48274E-08,1.57438E-08,4,21.11,-95,923.92
5075,1.50414E-08,1.45622E-08,4,21.3158,-80.17,938.75
5076,1.5113E-08,1.51237E-08,4,21.3788,-75.63,943.29
5077,1.50928E-08,1.50505E-08,4,21.38,-75.56,943.36
5078,1.50559E-08,1.50487E-08,4,21.38,-75.56,943.36
5079,1.50097E-08,1.48799E-08,4,21.38,-75.56,943.36
5080,1.49564E-08,1.72302E-08,4,21.38,-75.56,943.36
5081,1.48975E-08,1.46749E-08,4,21.38,-75.56,943.36
5082,1.5169E-08,1.57352E-08,4,21.6054,-59.36,959.56
5083,1.51861E-08,1.48104E-08,4,21.61,-59,959.92
5084,1.5174E-08,1.565E-08,4,21.61,-59,959.92
5085,1.51511E-08,1.50611E-08,4,21.61,-59,959.92
5086,1.51205E-08,1.50487E-08,4,21.61,-59,959.92
5087,1.50839E-08,1.48799E-08,4,21.61,-59,959.92
5088,1.50423E-08,1.50453E-08,4,21.61,-59,959.92
5089,1.49965E-08,1.66588E-08,4,21.61,-59,959.92
5090,1.48446E-08,1.49128E-08,4,21.5414,-63.97,954.95
5091,1.45393E-08,1.48765E-08,4,21.3832,-75.34,943.58
5092,1.43974E-08,1.37476E-08,4,21.3702,-76.28,942.64
5093,1.42833E-08,1.41174E-08,4,21.37,-76.28,942.64
5094,1.41751E-08,1.42857E-08,4,21.37,-76.28,942.64
5095,1.40703E-08,1.42086E-08,4,21.37,-76.28,942.64
5096,1.39679E-08,1.52888E-08,4,21.37,-76.28,942.64
5097,1.38673E-08,1.40696E-08,4,21.37,-76.28,942.64
5098,1.37682E-08,1.38867E-08,4,21.37,-76.28,942.64
5099,1.35402E-08,1.37278E-08,4,21.272,-83.34,935.58
5100,1.33617E-08,1.35706E-08,4,21.2308,-86.29,932.63
5101,1.32327E-08,1.34153E-08,4,21.23,-86.36,932.56
5102,1.31116E-08,1.35644E-08,4,21.23,-86.36,932.56
5103,1.29948E-08,1.48503E-08,4,21.23,-86.36,932.56
5104,1.28811E-08,1.29224E-08,4,21.23,-86.36,932.56
5105,1.27701E-08,1.32511E-08,4,21.23,-86.36,932.56
5106,1.26614E-08,1.26739E-08,4,21.23,-86.36,932.56
5107,1.25548E-08,1.31722E-08,4,21.23,-86.36,932.56
5108,1.24499E-08,1.26011E-08,4,21.23,-86.36,932.56
5109,1.23467E-08,1.30228E-08,4,21.23,-86.36,932.56
5110,1.22451E-08,1.46727E-08,4,21.23,-86.36,932.56
5111,1.21449E-08,1.26316E-08,4,21.23,-86.36,932.56
5112,1.2046E-08,1.44171E-08,4,21.23,-86.36,932.56
5113,1.19484E-08,1.23457E-08,4,21.23,-86.36,932.56
5114,1.19086E-08,1.27264E-08,4,21.279,-82.83,936.09
5115,1.18267E-08,1.17687E-08,4,21.28,-82.76,936.16
5116,1.17417E-08,1.22224E-08,4,21.28,-82.76,936.16
5117,1.16564E-08,1.16925E-08,4,21.28,-82.76,936.16
5118,1.15824E-08,1.19482E-08,4,21.2898,-82.04,936.88
5119,1.15774E-08,1.25057E-08,4,21.3586,-77.07,941.85
5120,1.1513E-08,1.21006E-08,4,21.36,-77,941.92
5121,1.14545E-08,1.24381E-08,4,21.3698,-76.28,942.64
5122,1.14294E-08,1.19635E-08,4,21.4092,-73.47,945.45
5123,1.13698E-08,1.18195E-08,4,21.41,-73.4,945.52
5124,1.1306E-08,1.12321E-08,4,21.41,-73.4,945.52
5125,1.12407E-08,1.15413E-08,4,21.41,-73.4,945.52
5126,1.11744E-08,1.15478E-08,4,21.41,-73.4,945.52
5127,1.11723E-08,1.14183E-08,4,21.4688,-69.15,949.77
5128,1.11206E-08,1.19429E-08,4,21.47,-69.08,949.84
5129,1.10638E-08,1.16213E-08,4,21.47,-69.08,949.84
5130,1.10052E-08,1.18128E-08,4,21.47,-69.08,949.84
5131,1.09455E-08,1.08588E-08,4,21.47,-69.08,949.84
5132,1.09597E-08,1.14041E-08,4,21.5386,-64.11,954.81
5133,1.09168E-08,1.07898E-08,4,21.54,-64.04,954.88
5134,1.09322E-08,1.12113E-08,4,21.5988,-59.79,959.13
5135,1.08972E-08,1.39088E-08,4,21.6,-59.72,959.2
5136,1.0856E-08,1.10868E-08,4,21.6,-59.72,959.2
5137,1.08123E-08,1.16685E-08,4,21.6,-59.72,959.2
5138,1.07667E-08,1.09174E-08,4,21.6,-59.72,959.2
5139,1.08046E-08,1.36682E-08,4,21.6784,-54.1,964.82
5140,1.07781E-08,1.1082E-08,4,21.68,-53.96,964.96
5141,1.08194E-08,1.16685E-08,4,21.7486,-48.99,969.93
5142,1.08016E-08,1.02043E-08,4,21.75,-48.92,970
5143,1.07763E-08,1.15203E-08,4,21.75,-48.92,970
5144,1.07478E-08,1.12267E-08,4,21.75,-48.92,970
5145,1.07169E-08,1.12837E-08,4,21.75,-48.92,970
5146,1.06841E-08,1.01392E-08,4,21.75,-48.92,970
5147,1.08115E-08,1.13254E-08,4,21.897,-38.34,980.58
5148,1.08399E-08,1.043E-08,4,21.9196,-36.68,982.24
5149,1.08383E-08,1.12675E-08,4,21.92,-36.68,982.24
5150,1.08305E-08,1.26344E-08,4,21.92,-36.68,982.24
5151,1.08189E-08,1.11859E-08,4,21.92,-36.68,982.24
5152,1.08044E-08,1.154E-08,4,21.92,-36.68,982.24
5153,1.08867E-08,1.12902E-08,4,22.0082,-30.34,988.58
5154,1.08943E-08,1.16079E-08,4,22.01,-30.2,988.72
5155,1.08924E-08,1.09778E-08,4,22.01,-30.2,988.72
5156,1.08867E-08,1.16015E-08,4,22.01,-30.2,988.72
5157,1.08783E-08,1.14842E-08,4,22.01,-30.2,988.72
5158,1.08675E-08,1.13527E-08,4,22.01,-30.2,988.72
5159,1.09902E-08,1.18075E-08,4,22.1276,-21.7,997.22
5160,1.10119E-08,1.15532E-08,4,22.13,-21.56,997.36
5161,1.10221E-08,1.35271E-08,4,22.13,-21.56,997.36
5162,1.1028E-08,1.07722E-08,4,22.13,-21.56,997.36
5163,1.10307E-08,1.16622E-08,4,22.13,-21.56,997.36
